-2	0.5	241.536
-1.9	0.5	247.239
-1.8	0.5	252.714
-1.7	0.5	255.042
-1.6	0.5	257.074
-1.5	0.5	255.774
-1.4	0.5	247.405
-1.1	0.5	70.1774
-1	0.5	1.66954
-0.8	0.5	35.0104
-0.7	0.5	98.1586
-0.6	0.5	38.0772
-0.5	0.5	142.753
-0.4	0.5	290.46
-0.3	0.5	456.627
-0.2	0.5	451.506
-0.0999997	0.5	340.048
3.11434e-07	0.5	154.42
0.1	0.5	53.0542
0.2	0.5	1.7225
0.3	0.5	27.5106
0.4	0.5	168.862
0.5	0.5	553.653
0.6	0.5	1144.87
0.7	0.5	14.7166
0.8	0.5	4082.93
0.9	0.5	4082.93
1	0.5	4082.93
1.3	0.5	4082.93
1.5	0.5	4082.93
1.6	0.5	4082.93
1.7	0.5	4082.93
1.8	0.5	4082.93
2	0.5	4082.93
-1.8	0.6	233.735
-1.7	0.6	246.679
-1.6	0.6	259.803
-1.5	0.6	272.553
-1.4	0.6	283.448
-1	0.6	217.445
-0.7	0.6	97.8079
-0.6	0.6	179.963
-0.5	0.6	4082.93
-0.4	0.6	361.272
-0.3	0.6	1107.06
-0.2	0.6	540.963
-0.0999997	0.6	327.286
3.11434e-07	0.6	214.546
0.1	0.6	113.613
0.2	0.6	34.086
0.3	0.6	0.160698
0.4	0.6	51.2991
0.5	0.6	262.031
0.6	0.6	760.293
0.7	0.6	1028.07
0.8	0.6	212.083
0.9	0.6	4082.93
1	0.6	4082.93
1.1	0.6	4082.93
1.3	0.6	4082.93
1.4	0.6	4082.93
1.6	0.6	4082.93
1.7	0.6	4082.93
1.8	0.6	4082.93
1.9	0.6	4082.93
2	0.6	4082.93
-2	0.7	37.9771
-1.9	0.7	67.1453
-1	0.7	274.191
-0.9	0.7	3693.98
-0.8	0.7	80.2187
-0.7	0.7	824.327
-0.6	0.7	3363.96
-0.5	0.7	1301.25
-0.4	0.7	217.559
-0.3	0.7	569.344
-0.2	0.7	528.372
-0.0999997	0.7	404.284
3.11434e-07	0.7	258.819
0.1	0.7	159.382
0.2	0.7	69.846
0.3	0.7	12.6547
0.4	0.7	8.39409
0.5	0.7	110.349
0.6	0.7	436.325
0.7	0.7	1053.84
0.8	0.7	52.9985
0.9	0.7	315.542
1	0.7	4082.93
1.1	0.7	4082.93
1.2	0.7	4082.93
1.3	0.7	4082.93
1.4	0.7	4082.93
1.6	0.7	4082.93
1.7	0.7	4082.93
1.8	0.7	4082.93
1.9	0.7	4082.93
-1.9	0.8	268.902
-1.8	0.8	306.936
-1.7	0.8	13.2878
-1.6	0.8	1.1511
-1.5	0.8	21.5077
-1.4	0.8	52.299
-1.3	0.8	86.2997
-1.2	0.8	157.478
-1.1	0.8	148.238
-0.8	0.8	21.3645
-0.7	0.8	1085.47
-0.6	0.8	4082.93
-0.5	0.8	4082.93
-0.4	0.8	1312.65
-0.3	0.8	2777.57
-0.2	0.8	559.404
-0.0999997	0.8	398.435
3.11434e-07	0.8	287.356
0.1	0.8	196.524
0.2	0.8	111.193
0.3	0.8	39.0307
0.4	0.8	0.689359
0.5	0.8	39.2544
0.6	0.8	235.325
0.7	0.8	735.547
0.8	0.8	943.365
0.9	0.8	111.884
1	0.8	4082.93
1.2	0.8	4082.93
1.3	0.8	4082.93
1.5	0.8	4082.93
1.6	0.8	4082.93
1.7	0.8	4082.93
1.8	0.8	4082.93
2	0.8	4082.93
-2	0.9	3.19046
-1.9	0.9	30.0939
-1.8	0.9	102.795
-1.3	0.9	117.77
-1.2	0.9	43.3965
-1.1	0.9	38.1832
-0.8	0.9	542.67
-0.7	0.9	203.31
-0.6	0.9	3632.42
-0.5	0.9	4082.93
-0.4	0.9	1609.44
-0.3	0.9	643.889
-0.2	0.9	505.603
-0.0999997	0.9	410.097
3.11434e-07	0.9	317.463
0.1	0.9	231.359
0.2	0.9	148.785
0.3	0.9	67.362
0.4	0.9	12.2456
0.5	0.9	8.75405
0.6	0.9	120.248
0.7	0.9	471.56
0.8	0.9	1104.73
0.9	0.9	2.3321
1	0.9	799.339
1.1	0.9	4082.93
1.3	0.9	4082.93
1.4	0.9	4082.93
1.5	0.9	4082.93
1.8	0.9	4082.93
1.9	0.9	4082.93
-1.7	1	328.242
-1.6	1	44.029
-1.5	1	2.11548
-1.4	1	31.1912
-1.3	1	149.501
-1.2	1	205.403
-1.1	1	558.541
-1	1	1672.41
-0.9	1	637.601
-0.8	1	112.712
-0.7	1	0.677062
-0.6	1	224.595
-0.5	1	1863.68
-0.4	1	1253.6
-0.3	1	650.815
-0.2	1	541.785
-0.0999997	1	417.415
3.11434e-07	1	338.609
0.1	1	258.658
0.2	1	176.04
0.3	1	100.019
0.4	1	32.6598
0.5	1	0.00158728
0.6	1	55.8529
0.7	1	293.266
0.8	1	872.48
0.9	1	381.646
1	1	71.4509
1.1	1	4082.93
1.4	1	4082.93
1.5	1	4082.93
1.6	1	4082.93
1.7	1	4082.93
1.8	1	4082.93
1.9	1	4082.93
-2	1.1	279.042
-1.9	1.1	337.501
-1.8	1.1	3.89776
-1.7	1.1	14.3562
-1.6	1.1	78.3449
-1.3	1.1	347.429
-1.2	1.1	4.81662
-1	1.1	13.4374
