63.068199 -0.000000
64.068199 -0.000000
65.068199 -0.000000
66.068199 -0.000000
67.068199 -0.000000
68.068199 -0.000000
69.068199 -0.000000
70.068199 -0.000000
71.068199 -0.000000
72.068199 -0.000000
73.068199 0.000000
74.068199 0.000000
75.068199 0.000000
76.068199 0.000000
77.068199 -0.000000
78.068199 -0.000000
79.068199 -0.000000
80.068199 -0.000000
81.068199 -0.000000
82.068199 -0.000000
83.068199 -0.000000
84.068199 -0.000000
85.068199 -0.000000
86.068199 -0.000000
87.068199 -0.000000
88.068199 -0.000000
89.068199 -0.000000
90.068199 -0.000000
91.068199 -0.000000
92.068199 0.000000
93.068199 0.000000
94.068199 0.000000
95.068199 0.000000
96.068199 0.000000
97.068199 0.000000
98.068199 0.000000
99.068199 0.000000
100.068199 0.000000
101.068199 0.000000
102.068199 0.000000
103.068199 0.000000
104.068199 -0.000000
105.068199 -0.000000
106.068199 -0.000000
107.068199 -0.000000
108.068199 -0.000000
109.068199 -0.000000
110.068199 -0.000000
111.068199 -0.000000
112.068199 -0.000000
113.068199 -0.000000
114.068199 -0.000000
115.068199 -0.000000
116.068199 -0.000000
117.068199 -0.000000
118.068199 0.000000
119.068199 0.000000
120.068199 0.000000
121.068199 0.000000
122.068199 0.000000
123.068199 0.000000
124.068199 0.000000
125.068199 0.000000
126.068199 0.000000
127.068199 0.000000
128.068207 0.000000
129.068207 0.000000
130.068207 -0.000000
131.068207 -0.000000
132.068207 -0.000000
133.068207 -0.000000
134.068207 -0.000000
135.068207 -0.000000
136.068207 -0.000000
137.068207 -0.000000
138.068207 -0.000000
139.068207 -0.000000
140.068207 -0.000000
141.068207 -0.000000
142.068207 -0.000000
143.068207 -0.000000
144.068207 0.000000
145.068207 0.000000
146.068207 0.000000
147.068207 0.000000
148.068207 0.000000
149.068207 0.000000
150.068207 0.000000
151.068207 0.000000
152.068207 0.000000
153.068207 0.000000
154.068207 0.000000
155.068207 0.000000
156.068207 0.000000
157.068207 -0.000000
158.068207 -0.000000
159.068207 -0.000000
160.068207 -0.000000
161.068207 -0.000000
162.068207 -0.000000
163.068207 -0.000000
164.068207 -0.000000
165.068207 -0.000000
166.068207 -0.000000
167.068207 -0.000000
168.068207 -0.000000
169.068207 -0.000000
170.068207 -0.000000
171.068207 0.000000
172.068207 0.000000
173.068207 0.000000
174.068207 0.000000
175.068207 0.000000
176.068207 0.000000
177.068207 0.000000
178.068207 0.000000
179.068207 0.000000
180.068207 0.000000
181.068207 0.000000
182.068207 -0.000000
183.068207 -0.000000
184.068207 -0.000000
185.068207 -0.000000
186.068207 -0.000000
187.068207 -0.000000
188.068207 -0.000000
189.068207 -0.000000
190.068207 -0.000000
191.068207 -0.000000
192.068207 -0.000000
193.068207 -0.000000
194.068207 -0.000000
195.068207 -0.000000
196.068207 -0.000000
197.068207 -0.000000
