5774.56	3743.54	2892.17
5790.21	3714.15	2901.56
5832.92	3631.08	2929.24
5892.44	3507.34	2973.89
5957.01	3359.22	3033.44
6016.5	3203.38	3105.28
6063.25	3186.48	3055.69
6091.92	3273.98	2931.01
6099.04	3364.72	2842.51
6082.64	3455.82	2800.39
6042.03	3544.57	2810.21
5977.68	3628.56	2871.68
5891.38	3705.63	2978.74
5786.47	3773.93	3120.63
5668.52	3831.92	3283.15
5546.41	3878.31	3449.15
5434.08	3912.15	3597.85
5351.5	3932.72	3704.27
5320.5	3939.63	3743.54
5351.5	3932.72	3704.27
5434.08	3912.15	3597.85
5546.41	3878.31	3449.15
5668.52	3831.92	3283.15
5786.47	3773.93	3120.63
5891.38	3705.63	2978.74
5977.68	3628.56	2871.68
6042.03	3544.57	2810.21
6082.64	3455.82	2800.39
6099.04	3364.72	2842.51
6091.92	3273.98	2931.01
6063.25	3186.48	3055.69
6016.5	3203.38	3105.28
5957.01	3359.22	3033.44
5892.44	3507.34	2973.89
5832.92	3631.08	2929.24
5790.21	3714.15	2901.56
5774.56	3743.54	2892.17
5790.21	3714.15	2901.56
5832.92	3631.08	2929.24
5892.44	3507.34	2973.89
5957.01	3359.22	3033.44
6016.5	3203.38	3105.28
6063.25	3186.48	3055.69
6091.92	3273.98	2931.01
6099.04	3364.72	2842.51
6082.64	3455.82	2800.39
6042.03	3544.57	2810.21
5977.68	3628.56	2871.68
5891.38	3705.63	2978.74
5786.47	3773.93	3120.63
5668.52	3831.92	3283.15
5546.41	3878.31	3449.15
5434.08	3912.15	3597.86
5351.49	3932.72	3704.27
5320.5	3939.63	3743.54
5351.49	3932.72	3704.27
5434.08	3912.15	3597.85
5546.41	3878.31	3449.15
5668.52	3831.92	3283.15
5786.47	3773.93	3120.63
5891.38	3705.63	2978.74
5977.68	3628.56	2871.68
6042.03	3544.57	2810.21
6082.64	3455.82	2800.39
6099.04	3364.72	2842.51
6091.92	3273.98	2931.01
6063.25	3186.48	3055.69
6016.5	3203.38	3105.28
5957.01	3359.22	3033.44
5892.44	3507.34	2973.89
5832.92	3631.08	2929.24
5790.21	3714.15	2901.56
