-2	0.5	1.77E+02
-1.9	0.5	178.498
-1.8	0.5	181.718
-1.7	0.5	181.314
-1.6	0.5	182.285
-1.5	0.5	183.188
-1.4	0.5	178.928
-1.3	0.5	173.49
-1	0.5	39.2743
-0.8	0.5	457.521
-0.7	0.5	3.06806
-0.6	0.5	18.0469
-0.5	0.5	187.109
-0.4	0.5	12.5657
-0.3	0.5	820.153
-0.2	0.5	334.876
-0.0999997	0.5	237.781
3.11E-07	0.5	158.499
0.1	0.5	74.9669
0.2	0.5	10.7536
0.3	0.5	58.3135
0.4	0.5	385.561
0.5	0.5	1078.76
0.6	0.5	1786.03
0.7	0.5	9342.04
0.8	0.5	1847.92
0.9	0.5	5539.5
1	0.5	5539.5
1.1	0.5	5539.5
1.4	0.5	5539.5
1.5	0.5	5539.5
1.7	0.5	5362.01
1.8	0.5	4787.86
2	0.5	4995.23
-2	0.6	177.615
-1.9	0.6	185.021
-1.8	0.6	1.12193
-1.7	0.6	5.11182
-1.6	0.6	14.7527
-1.5	0.6	15.4906
-1.4	0.6	28.7211
-1.3	0.6	18.1438
-1.2	0.6	7.18764
-1.1	0.6	270.781
-1	0.6	281.585
-0.9	0.6	1.21795
-0.8	0.6	0.806354
-0.7	0.6	208.951
-0.6	0.6	141.564
-0.5	0.6	86.0574
-0.4	0.6	102.932
-0.3	0.6	587.319
-0.2	0.6	311.934
-0.0999997	0.6	276.428
3.11E-07	0.6	208.343
0.1	0.6	136.762
0.2	0.6	54.9744
0.3	0.6	2.02818
0.4	0.6	123.292
0.5	0.6	565.587
0.6	0.6	1389.11
0.7	0.6	8002.59
0.8	0.6	2186.67
0.9	0.6	38.911
1	0.6	5539.5
1.1	0.6	5539.5
1.3	0.6	5539.5
1.4	0.6	5539.5
1.6	0.6	5539.5
1.7	0.6	5479.35
1.8	0.6	4956.44
1.9	0.6	5018.21
2	0.6	5025.22
-1.9	0.7	162.199
-1.8	0.7	178.419
-1.7	0.7	192.515
-1.6	0.7	213.004
-1.5	0.7	3.00218
-1.4	0.7	11.7186
-1.3	0.7	21.9619
-1.2	0.7	48.633
-1.1	0.7	367.852
-1	0.7	472.313
-0.9	0.7	705.732
-0.7	0.7	1.19838
-0.6	0.7	94.9648
-0.5	0.7	67.6579
-0.4	0.7	491.019
-0.3	0.7	407.048
-0.2	0.7	364.174
-0.0999997	0.7	307.802
3.11E-07	0.7	246.909
0.1	0.7	180.834
0.2	0.7	101.191
0.3	0.7	25.5503
0.4	0.7	6.22588
0.5	0.7	255.285
0.6	0.7	906.559
0.7	0.7	1699.59
0.8	0.7	9317.05
0.9	0.7	1967.53
1	0.7	1423.46
1.1	0.7	5539.5
1.3	0.7	5539.5
1.4	0.7	5539.5
1.5	0.7	5539.5
1.6	0.7	5539.5
1.9	0.7	5176.22
-2	0.8	41.0172
